ID,o2sn,emsn1,emsn2,emsn3,emsn4,emsn5,emsn6,emsn7,emsn8,emsn9,emsn10,z,EMLINE_data0,HIT_PAR2_data0,HIT_PAR3_data0,HIT_PAR4_data0,HIT_CHI2_data0,HIT_FWHM_data0,G_FAIL_data0,EMLINE_data1,HIT_PAR2_data1,HIT_PAR3_data1,HIT_PAR4_data1,HIT_CHI2_data1,HIT_FWHM_data1,G_FAIL_data1,EMLINE_data2,HIT_PAR2_data2,HIT_PAR3_data2,HIT_PAR4_data2,HIT_CHI2_data2,HIT_FWHM_data2,G_FAIL_data2,EMLINE_data3,HIT_PAR2_data3,HIT_PAR3_data3,HIT_PAR4_data3,HIT_CHI2_data3,HIT_FWHM_data3,G_FAIL_data3,EMLINE_data4,HIT_PAR2_data4,HIT_PAR3_data4,HIT_PAR4_data4,HIT_CHI2_data4,HIT_FWHM_data4,G_FAIL_data4,EMLINE_data5,HIT_PAR2_data5,HIT_PAR3_data5,HIT_PAR4_data5,HIT_CHI2_data5,HIT_FWHM_data5,G_FAIL_data5,EMLINE_data6,HIT_PAR2_data6,HIT_PAR3_data6,HIT_PAR4_data6,HIT_CHI2_data6,HIT_FWHM_data6,G_FAIL_data6,EMLINE_data7,HIT_PAR2_data7,HIT_PAR3_data7,HIT_PAR4_data7,HIT_CHI2_data7,HIT_FWHM_data7,G_FAIL_data7,EMLINE_data8,HIT_PAR2_data8,HIT_PAR3_data8,HIT_PAR4_data8,HIT_CHI2_data8,HIT_FWHM_data8,G_FAIL_data8,EMLINE_data9,HIT_PAR2_data9,HIT_PAR3_data9,HIT_PAR4_data9,HIT_CHI2_data9,HIT_FWHM_data9,G_FAIL_data9,EMLINE_data10,HIT_PAR2_data10,HIT_PAR3_data10,HIT_PAR4_data10,HIT_CHI2_data10,HIT_FWHM_data10,G_FAIL_data10,EMLINE_data11,HIT_PAR2_data11,HIT_PAR3_data11,HIT_PAR4_data11,HIT_CHI2_data11,HIT_FWHM_data11,G_FAIL_data11,Hits
1434_53053_142_oneline,18.1205,0.0969921,6.0003,9.16349,0,20.6857,0,0,0,0,0,0.538395,0,-0.259377963,12.15933888,12.16015017,1.07189696,7.664702346,0,1,-0.490051671,0.897326115,1.734783444,0.873568359,4.178999765,0,2,-0.082756405,3.583187903,1.461178819,0.018717677,3.81143638,0,3,-0.406835573,7.428556194,1.651035462,2.395409027,3.969530158,0,4,-4.168624104,8.671564725,2,0,4.811816161,0,5,0.306260534,15.56596379,1.911462391,0.686605783,4.624866305,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.95594296,12.16015017,3.79932851,1.011774322,8.050069987,0,good
1446_53080_211_oneline,11.6357,1.9908,0,2.64329,0,0,0,0,0,0,0,0.875287,0,-0.124676606,4.007875766,4.366715109,0.550067038,9.288528627,0,1,0.094464916,2.541804785,0.694621062,0.009106389,2.388618477,0,2,-1.460602529,1.741254156,7.160148628,0.393065855,9.502339937,0,3,-0.212528743,2.981241396,2.482820798,0.316581878,5.85601949,0,4, , , , , ,1,5, , , , , ,1,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.747576014,4.366715109,4.981882252,0.814013777,9.402446414,0,good
1555_53287_171_multiline,8.69239,0.675151,0,1.25682,0.766254,5.01539,0,0,0,0,0,0.747703,0,-0.577994016,2.51622854,2.51622854,0.968940281,8.983274929,0,1,-0.082236172,0.997673383,0.559401111,0.121052701,2.863862876,0,2,-0.589345335,1.785449086,2,0,4.815797531,0,3,-1.874982075,2.562996668,6.047402114,0.878919285,9.427789627,0,4,0.040698779,7.525176869,0.167368095,0.797277907,2.311392883,0,5,-0.586049704,2.872923921,2.796028548,0.163282255,6.598761068,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.098387419,2.474187793,2.607691803,0.611576014,6.123222147,0,good
1555_53287_171_oneline,9.02856,0.153963,0,1.20174,0.762028,4.39503,0,0,0,0,0,0.748106,0,-1.148250725,3.151172692,3.151172692,2.335457156,9.315290775,0,1,-0.082109046,1.778863212,0.451691895,0.121013171,2.864256314,0,2,-0.589345335,1.785449086,2,0,4.817085042,0,3,0.176524334,3.174463962,0.270882063,0.094500801,2.267157242,0,4,-0.217547519,7.190907665,0.501247846,0.004908023,2.99708782,0,5,-0.631872711,2.947147336,2.822730768,0.154680237,6.64887583,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.138939753,1.957256276,2.490848639,0.518111522,5.8602158,0,good
1566_53003_246_multiline,12.746,1.86331,3.67834,6.98041,3.44112,10.734,0,0,0,0,0,0.623932,0,-0.717214638,3.857057563,3.857057563,2.655248445,8.778522552,0,1,-0.214636118,0.916874738,1.635878905,0.150194603,3.890387883,0,2,-0.440243725,1.305387073,3.283246786,0.013055569,7.419949913,0,3,-0.329992412,3.166806891,2.048778661,0.458924952,4.961786369,0,4,-1.0834207,2.363532227,5.246260155,0.726984628,8.756034808,0,5,0.232932832,3.531190313,2.291807401,0.009909821,5.504884463,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.119951103,3.345839694,2.750864167,0.801748641,6.357431623,0,good
1566_53003_246_oneline,13.0683,1.86811,3.55244,6.32584,3.37865,9.54041,0,0,0,0,0,0.624306,0,-0.531757919,3.461554474,3.857057563,2.117304098,8.571744501,0,1,-0.184285732,0.913277833,1.526239883,0.164451654,3.629140255,0,2,-0.424450178,1.288017859,3.250770248,0.01433445,7.369388598,0,3,-0.286626078,3.012917711,2.065777148,0.39920435,4.997975036,0,4,-1.010280929,2.284061133,5.154063107,0.734988952,9.527189072,0,5,0.213750147,3.603397839,2.28554956,0.011675063,5.491400552,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.450017621,3.857057563,3.415852277,0.872486249,7.50208965,0,good
1579_53473_235_multiline,11.5017,1.63639,2.02114,0,0.784407,4.8843,0,0,0,0,0,0.566275,1,-0.066510045,1.931004433,0.493416214,0.159485092,1.871723925,0,2,-0.126922533,2.868973103,0.526854172,0.201089967,1.877001465,0,3,-0.400328838,2.54874763,1.722498207,0.175351794,4.081965131,0,4,-3.751226757,3.090283056,2.475923818,2.76E-07,5.810663368,0,5,-1.273633061,7.248667527,3.866554154,1.057008059,8.190922682,0,6,-0.339307114,6.664896642,2,0,4.747264435,0,7,-1.0511935,5.748294168,2,0,4.802670697,0,8,-0.548797249,1.374774725,0.20040953,0.064838125,2.125160248,0,9,-0.291883655,1.864862056,0.428813546,2.01E-08,2.297696773,0,10,-0.137427964,3.93470586,1.78000748,0.292547122,4.284443704,0,11,-0.409401803,3.016719549,0.399239916,0.073333468,1.884806866,0,0,0.021258158,7.248667527,7.248667527,1.157207053,7.563211487,0,good
1582_52939_627_multiline,10.1532,0,0,0.435368,0.819341,4.27061,0,0,0,0,0,0.740074,0,-1.073489509,4.581049697,5.028523678,0.670253139,9.003172964,0,1,-0.320288145,633.3685635,-0.216757288,4.48E-06,2.063811759,0,2,-0.924982169,2.652745856,2,0,4.814148958,0,3,-0.171049431,3.131282721,0.785338111,0.059146412,3.831083632,0,4,0.692637932,2.974753428,0.202405006,0.022929677,2.301171559,0,5,0.316891557,3.898080484,1.868484065,0.140480732,4.561996014,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.141356576,5.075977281,4.158955813,0.934350428,8.055430868,0,good
1582_52939_627_oneline,10.1726,0,0,0.841988,0.714415,3.06273,0,0,0,0,0,0.740475,0,-0.856517185,5.028523678,5.028523678,0.859555148,8.978450577,0,1,-0.444538359,0.311663557,10.49983735,2.118434075,,0,2,-0.924982169,2.652745856,2,0,4.815667765,0,3,-0.170709257,3.162184623,0.78036224,0.059157522,3.830727031,0,4,-2.055285853,2.897607074,7.328589292,0.190559797,10.38900997,0,5,0.231567201,4.07224548,1.888265808,0.127456935,4.604187925,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.22921888,3.822378661,3.670110929,1.268349142,7.631729589,0,good
1598_53033_353_multiline,5.59052,0,1.40465,2.94045,2.51498,5.61196,0,0,0,0,0,0.552987,0,-0.759251028,5.48986145,5.48986145,1.868916043,,0,1,-1.723744767,2.538567937,2,0,4.74733603,0,2,0.042323186,0.812270455,0.833898043,0.022814008,2.764139349,0,3,-0.600722917,1.468356046,4.891766049,0.254559711,9.528885617,0,4,-0.005818296,2.63297865,0.807445733,0.36795017,3.040733868,0,5,-0.130663688,4.882883974,1.36571366,0.363198433,3.272608204,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-2.633077199,5.48986145,5.282796802,1.035041177,9.405324121,0,good
1608_53138_306_multiline,7.56342,1.38954,0.230809,1.8551,2.91477,7.94765,0,0,0,0,0,0.477297,0,1.323435275,4.818530698,4.818530698,1.09134105,,0,1,-0.637932989,1.357452686,5.429297772,0.84679165,9.933005744,0,2,-0.010931266,1.908980427,0.510407443,0.031856993,2.882020247,0,3,-0.490272932,2.07160093,2.005195454,0.064428558,4.819991691,0,4,0.085042002,6.731550443,0.539112757,0.213442651,2.956255922,0,5,-0.555178574,6.991293588,1.371054857,0.541691976,3.219904216,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.238256716,3.06327152,4.08496577,0.712496546,8.544945318,0,good
1617_53112_393_multiline,8.43034,1.06825,1.47228,1.60604,3.60691,8.64313,0,0,0,0,0,0.686428,2,0.112964553,4.234895512,0.305899372,0.167752221,2.385335305,0,3,-0.150121726,1.395147661,0.406126714,1.38E-07,1.991419024,0,4,-1.526061602,1.952950301,17.06242764,0.498681436,,0,5,-1.350349974,3.816624384,5.637707722,1.825002271,9.548353152,0,6,-0.077987101,1.326980528,0.80601883,0.008252243,2.696838014,0,7,-0.269199024,0.430242221,0.02860892,1.341328024,,0,8,0.113437009,2.188046399,0.642215419,1.20E-05,2.367411023,0,9,-0.627589104,16.96965129,5.446294599,0,,0,10,-0.637766823,5.776239425,2.498964723,0.40123306,5.910502953,0,11,-0.103353788,3.493876891,0.291040955,3.29E-07,1.310722346,0,0,-0.297389968,0.224383884,3.421413622,0.782514285,1.746456382,0,1,-0.405343718,2.332310686,-0.298616932,0.135966976,2.09334711,0,good
1617_53112_393_oneline,8.43034,1.06825,1.47228,1.60604,3.60691,8.64313,0,0,0,0,0,0.686428,0,0.38790385,3.797248092,3.816624384,0.832833627,,0,1,0.330861725,2444.556017,-0.154744481,0.029574575,1.836572421,0,2,-0.131193123,5.260671592,0.510891321,0.970855441,2.90545462,0,3,-0.348568123,3.01947586,1.461359207,0.354643966,3.622179859,0,4,-0.702850944,2.626909308,3.969213511,0.245480402,8.227127112,0,5,-0.638036619,5.776239425,2.499378097,0.401181539,5.911370917,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.350299221,3.816624384,5.637524836,1.672918885,9.548271947,0,good
1625_53140_415_multiline,4.9479,0.760218,0,2.80461,1.31208,4.80139,0,0,0,0,0,0.717386,0,-0.136744412,2.740802135,2.740802135,0.814529736,,0,1,0.068028324,1.282783392,0.251878633,0.007928869,1.869653119,0,2,-0.05259403,15.09909237,2,0,4.810963668,0,3,-1.030918862,7.331991743,0.342234433,0.353056502,2.218285367,0,4,-0.315462814,3.942527773,3.105603315,0.015523496,7.079648004,0,5,-0.457549327,4.291664049,2.835842752,0.082044806,6.607994345,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.137354105,2.740802135,2.104904959,0.237556198,5.119879031,0,good
1629_52945_424_oneline,10.6481,0,0,0,0,0,0,0,0,0,0,0.919852,0,-1.082400974,1.472908257,1.472908257,0.396617627,9.72375126,0,1,-2.706988094,3.219337502,5.903742794,0.769524797,9.859027597,0,2,-0.104148764,0.202002822,-2.488592288,0.826601934,,0,3, , , , , ,1,4, , , , , ,1,5, , , , , ,1,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.21131783,1.472908257,3.491275069,0.25645495,7.767978315,0,good
1733_53047_154_multiline,9.38711,0,1.86412,5.35865,6.60495,13.9685,0,0,0,0,0,0.687593,2,-0.239905429,1.006505281,-0.515490926,1.239418099,1.562613345,0,3,0.142209392,1.477917451,0.418835497,0.01636183,2.721759127,0,4,-0.57140359,1.598296589,4.342757047,0.364468736,8.485968932,0,5,-0.068601862,0.537538078,4.665240868,0.227874203,,0,6,-0.243472182,0.804106255,2.592725086,0.548427476,,0,7,-0.106422112,2.042132376,0.756480842,0.002820234,2.645518401,0,8,-0.080914516,4.023436446,1.407764806,0.054840648,3.549262347,0,9,-0.034363172,4.961988307,1.622260061,0.979845691,4.059238388,0,10,-1.518856354,2.409766892,6.360626283,0.412147016,9.508752541,0,11,-0.233382198,9.709451799,0.205749602,3.31E-08,1.482213985,0,0,-0.274173098,3.994795978,3.994795978,1.489419022,,0,1,-0.084914482,1.158958185,-0.994919218,0.163522489,2.362061699,0,good
1733_53047_154_oneline,9.45066,0,1.43731,5.02247,5.94506,14.2919,0,0,0,0,0,0.687982,0,-19.14426598,22.15575807,22.18852591,0.985977599,,0,1,-0.115992639,0.329794648,0.35812444,0.923214789,1.837483228,0,2,-0.440150783,2.12271354,1.226001522,0.108819482,3.522433607,0,3,-0.020455537,3.5347175,1.474455162,0.192594224,3.678526425,0,4,-0.294577035,4.961988307,1.78651211,0.887674355,4.350827045,0,5,-0.339911045,22.22291226,1.646415199,0.165979071,3.893754006,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,4.130895548,22.18852591,0.865186444,0,2.306878597,0,good
1749_53357_165_multiline,9.37479,2.72983,2.18247,6.57536,2.0476,0,0,0,0,0,0,0.667891,0,-0.619784032,3.608185565,3.608185565,0.982244434,8.904336539,0,1,-0.262842634,2.360785302,0.924559103,0.061263002,2.944614378,0,2,-0.551483683,2.559141304,1.680368206,0.16058973,4.036057875,0,3,0.082562441,3.232445305,2.082291277,0.255025363,4.957510086,0,4,0.386971275,1.026252106,0.683261806,0.000101022,2.420799606,0,5,-0.477369188,1.463022374,0.707083226,0.032128154,2.648799021,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-2.624193177,5.435303284,5.985621316,0.174417507,9.774100657,0,good
1749_53357_165_oneline,9.37479,2.72983,2.18247,6.57536,2.0476,0,0,0,0,0,0,0.667891,0,-0.619784032,3.608185565,3.608185565,0.982244434,8.904336539,0,1,-0.262842634,2.360785302,0.924559103,0.061263002,2.944614378,0,2,-0.551483683,2.559141304,1.680368206,0.16058973,4.036057875,0,3,0.082562441,3.232445305,2.082291277,0.255025363,4.957510086,0,4,0.386971275,1.026252106,0.683261806,0.000101022,2.420799606,0,5,-0.477369188,1.463022374,0.707083226,0.032128154,2.648799021,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-2.624193177,5.435303284,5.985621316,0.174417507,9.774100657,0,good
1764_53467_408_multiline,8.29687,0,1.72825,4.34773,1.06451,4.352,0,0,0,0,0,0.420587,1,-0.186038929,4.000762388,2.922395952,0.548000678,6.701143151,0,2,-1.953597081,2.404354468,8.081762069,0.366091242,,0,3,-0.465122439,2.445364579,2,0,4.882668361,0,4,-1.369455357,1.835019185,6.698007921,0.385493085,10.37338893,0,5,-0.264775483,2.264909109,0.628485808,0.003521743,2.32808656,0,6,-1.45148946,2.927257917,3.220592469,0.240070537,7.446217202,0,7,-0.518221191,5.700686984,0.646232319,2.07E-06,2.419600407,0,8,-0.399082264,2.950914102,2,0,5.007843226,0,9,-0.602223673,4.015191909,4.972532978,0.350563814,9.428694615,0,10,-0.916203554,2.314831674,1.854658673,0.001229225,4.644673775,0,11,-0.494457779,2.515813298,0.428374467,0.071655013,1.657603747,0,0,-0.423645386,4.000762388,4.000762388,1.243463715,7.652233212,0,good
1764_53467_408_oneline,8.29687,0,1.72825,4.34773,1.06451,4.352,0,0,0,0,0,0.420587,0,-0.423645386,4.000762388,4.000762388,1.243463715,7.652233212,0,1,-0.053226669,4.485592289,0.483699855,0.00953892,2.214224103,0,2,-0.581884502,2.511287755,1.220568725,0.226530174,2.946168105,0,3,-0.96974808,2.962724655,2.701468655,0.283097689,6.321936703,0,4,0.18573975,0.797118901,0.702170187,0.052944634,1.978483296,0,5,-0.085659949,3.005850281,1.381351425,0.628625028,3.685901207,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.326699862,3.944040443,3.130202403,0.535762322,7.063823349,0,good
1783_53386_414_oneline,7.38106,0,0,0,0,0,0,0,0,0,0,1.29123,0,-2.399639779,4.887356447,4.882662538,0.177336662,9.54036596,0,1, , , , , ,1,2, , , , , ,1,3, , , , , ,1,4, , , , , ,1,5, , , , , ,1,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.249068548,4.89062399,3.678967152,0.277692603,7.839563386,0,good
1793_53883_124_multiline,14.2815,2.25785,3.79959,7.85874,4.39994,19.6633,0,0,0,0,0,0.533091,3,-0.733466646,26.48190227,0.233630827,0.043278855,2.363903966,0,4,-1.31775507,2.454448512,1.92614623,0.11704547,4.54243728,0,5,-0.13071153,4.897229789,0.425130483,0.005447153,1.971585946,0,6,-0.602805028,8.534630565,0.32359479,2.96E-07,2.384368216,0,7,-2.185365231,3.415507383,4.695997547,0.08211884,,0,8,-0.692442733,7.894464907,1.799016077,0.127737232,4.283974173,0,9,-2.032570415,10.66861267,2.002185903,0.112545626,4.757576571,0,10,-0.254567337,7.289580877,0.466706191,5.26E-08,2.516160464,0,11,-0.088967362,1.639096506,-1.266071168,0.217455027,2.998197942,0,0,-0.671197461,4.910921242,5.110591487,0.473785545,1.136454652,0,1,0.008354304,5.566665715,0.33689772,0.079646867,1.653099028,0,2,-4.885417957,5.41041537,7.588643593,0.573565117,,0,good
1793_53883_124_oneline,14.2815,2.25785,3.79959,7.85874,4.39994,19.6633,0,0,0,0,0,0.533091,0,-0.834233396,17.76144712,17.81538329,3.069018599,,0,1,-0.888587487,2.953873309,3.242454326,0.46788925,7.48651146,0,2,0.158107575,3.434648165,1.396104048,0.001147791,3.684942156,0,3,-0.692442735,7.894464909,1.799016078,0.127737232,4.283974173,0,4,-2.03177538,10.66420149,2.002506347,0.112137475,4.758303509,0,5,-0.604665119,22.79798678,1.873877389,0.069939524,4.458152589,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-2.335250792,15.96531634,3.259329504,2.942615701,7.332862828,0,good
1820_54208_391_multiline,21.7185,1.7972,1.81052,0,6.32425,19.1987,1.10457,10.7429,2.09647,3.55387,2.10753,0.295889,0,-1.156309731,12.39221841,12.39221841,3.053499923,6.60654806,0,1,-0.153651801,2.619913769,0.444996294,0.287344015,1.742611917,0,2,-0.284955193,2.186442498,0.719077835,0.168920087,2.440965406,0,3,-0.199765275,5.45966497,0.299212813,9.59E-10,1.999277121,0,4,-0.795038185,2.808690091,3.537976906,0.166673865,7.678479471,0,5,0.127511504,6.991774901,1.96191319,0.591582584,4.773062201,0,6,-0.155681609,1.201078809,1.319321459,0.000733544,3.119780731,0,7,-0.399165754,11.49992578,2.440679706,0.617697702,5.770955248,0,8,0.352429366,1.667250973,0.669077467,8.93E-07,2.516587942,0,9,-1.510193294,3.299301887,4.93232575,0.65001346,,0,10,-0.715548428,3.240644545,1.56839312,0.170440396,3.9157624,0,11,-1.668732429,13.67644136,2.56014924,2.784727041,6.034153782,0,good
1820_54208_391_oneline,21.7185,1.7972,1.81052,0,6.32425,19.1987,1.10457,10.7429,2.09647,3.55387,2.10753,0.295889,0,-1.156309731,12.39221841,12.39221841,3.053499923,6.60654806,0,1,-0.153651801,2.619913769,0.444996294,0.287344015,1.742611917,0,2,-0.284955193,2.186442498,0.719077835,0.168920087,2.440965406,0,3,-0.199765275,5.45966497,0.299212813,9.59E-10,1.999277121,0,4,-0.795038185,2.808690091,3.537976906,0.166673865,7.678479471,0,5,0.127511504,6.991774901,1.96191319,0.591582584,4.773062201,0,6,-0.155681609,1.201078809,1.319321459,0.000733544,3.119780731,0,7,-0.399165754,11.49992578,2.440679706,0.617697702,5.770955248,0,8,0.352429366,1.667250973,0.669077467,8.93E-07,2.516587942,0,9,-1.510193294,3.299301887,4.93232575,0.65001346,,0,10,-0.715548428,3.240644545,1.56839312,0.170440396,3.9157624,0,11,-1.668732429,13.67644136,2.56014924,2.784727041,6.034153782,0,good
1922_53315_347_multiline,12.6094,0,1.38995,4.31088,4.78057,13.6926,0,0,0,0,0,0.833023,3,-0.298457435,0.410543988,3.207726403,0.837084488,,0,4,-0.147992322,2.114141201,-0.506143762,4.72E-05,1.88495626,0,5,-0.209865066,0.974993973,0.936766205,0.026225896,2.881422587,0,6,-0.454350023,3.863920041,-0.019928285,0.96722235,,0,7,-0.487711971,3151.892542,0.219915968,0.130575683,3.406273047,0,8,0.559409026,3.646889558,1.969096407,0.13327871,4.680367393,0,9,0.348549011,5.261248856,1.604436088,0.021820841,4.225545293,0,10,-1.007762875,2.084982402,0.798056701,0.013214565,3.042884073,0,11,-0.082903104,3.066155982,0.331044346,0.08598456,1.938691828,0,0,0.175942164,2.991171769,2.991171769,1.106632498,1.346788826,0,1,-0.914819176,2.537900814,1.23067725,0.18215536,2.936885648,0,2,-1.240813909,3.170276487,2.535189907,0.23829038,5.864759233,0,good
1922_53315_347_oneline,12.6094,0,1.38995,4.31088,4.78057,13.6926,0,0,0,0,0,0.833023,0,-0.639261744,6.44105284,6.44105284,0.905156232,9.224465552,0,1,-1.027170922,3.656532069,2,0,4.932914853,0,2,-0.955561204,1.73960624,6.477524122,0.176144356,9.595621052,0,3,0.559043165,3.646889558,1.969649885,0.133231088,4.681687386,0,4,0.348679184,5.261248856,1.604596661,0.021832688,4.225826983,0,5,-0.069598272,11.26642335,3.078602164,0.628110462,6.688223406,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.332085038,6.470843361,4.450517393,1.025820418,8.557175531,0,good
1927_53321_521_oneline,7.86324,0.604067,0,0.386947,2.76894,0,0,0,0,0,0,0.845728,0,-2.34337334,9.839024156,7.195019041,13.18825045,,0,1,-2.290743454,2.817734849,7.216036414,0.436470837,10.59377001,0,2,-0.31763127,0.947399061,0.587519113,2.90E-07,2.182693378,0,3,-1.848484482,2.273907845,4.933471199,0.146030206,,0,4,-0.650616568,4.647599203,1.592829099,0.035253884,3.742330017,0,5, , , , , ,1,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.105771676,7.194730368,1.127941419,0.966065583,2.647427738,0,good
1938_53379_111_multiline,10.6429,0.209905,2.83497,3.4506,1.99216,9.7474,0.526241,5.74987,0.883071,0,0,0.391771,0,-0.785603804,6.365055063,8.012537169,0.869339891,,0,1,0.077585309,4.0031362,-0.087653582,0.215113219,1.514656018,0,2,-0.316986103,3.704009468,0.742593592,0.435344356,2.44623982,0,3,-0.380578953,2.758541412,1.417589014,0.053329991,3.423294137,0,4,-1.282802473,2.297175019,4.564180946,0.519307433,9.379928525,0,5,-0.245712552,5.817023873,1.878270815,2.431498228,4.606442459,0,6,0.061478202,2.640628294,0.810538225,0.431528496,3.657244187,0,7,-0.095588608,8.296117556,1.316381897,0.256991138,3.957557396,0,8,-5.680115156,6.797194817,6.663593125,1.154271772,,0,9, , , , , ,1,10, , , , , ,1,11,-3.053044329,8.012537169,4.177175652,1.552550747,8.728159147,0,good
1938_53379_111_oneline,10.6429,0.209905,2.83497,3.4506,1.99216,9.7474,0.526241,5.74987,0.883071,0,0,0.391771,0,-0.785603804,6.365055063,8.012537169,0.869339891,,0,1,0.077585309,4.0031362,-0.087653582,0.215113219,1.514656018,0,2,-0.316986103,3.704009468,0.742593592,0.435344356,2.44623982,0,3,-0.380578953,2.758541412,1.417589014,0.053329991,3.423294137,0,4,-1.282802473,2.297175019,4.564180946,0.519307433,9.379928525,0,5,-0.245712552,5.817023873,1.878270815,2.431498228,4.606442459,0,6,0.061478202,2.640628294,0.810538225,0.431528496,3.657244187,0,7,-0.095588608,8.296117556,1.316381897,0.256991138,3.957557396,0,8,-5.680115156,6.797194817,6.663593125,1.154271772,,0,9, , , , , ,1,10, , , , , ,1,11,-3.053044329,8.012537169,4.177175652,1.552550747,8.728159147,0,good
1945_53387_560_oneline,13.0248,0.0727774,0.618359,0,0,0,0,0,0,0,0,1.06,0,-1.172246906,7.496922411,9.440233253,0.713371407,9.805794863,0,1,-0.134563451,2.837903636,0.623639185,4.55E-06,2.4200745,0,2,0.150216535,2.635683151,0.934776558,0.082102936,3.877720585,0,3, , , , , ,1,4, , , , , ,1,5, , , , , ,1,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-2.413982704,8.531779577,5.233856643,2.078118309,9.563790279,0,good
1950_53436_379_multiline,4.57675,2.39542,1.34893,4.92149,1.27701,10.7257,0,0,0,0,0,0.467127,0,0.596473658,3.530806533,3.505900021,0.630521061,,0,1,-0.386224525,6.59203959,0.412925547,1.17E-06,1.732527013,0,2,-0.735110316,1.948073227,4.724906753,0.024240792,9.187576986,0,3,-0.162347765,2.71827865,1.305128176,0.141847479,3.120052552,0,4,-0.011060461,1.805134399,1.105521382,0.018424075,3.285181884,0,5,0.811991609,4.643498573,1.328183556,0.571726126,3.296150926,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.60753906,2.106863233,0.862152918,0.007959708,2.150611795,0,good
1952_53378_114_multiline,12.0448,0,1.21105,4.25207,2.39057,8.29391,0,0,0,0,0,0.424517,0,-0.994622845,8.785026219,8.785026219,3.385601482,7.297802302,0,1,-2.634927332,3.588466706,2,0,4.849407047,0,2,-0.393096248,1.471405324,1.223152766,0.119741347,3.151517086,0,3,-0.638911576,4.6296139,1.633939042,0.468489785,3.88485897,0,4,-0.101485063,2.984112059,0.761336566,0.162629351,2.665551747,0,5,-0.360192173,5.421472032,1.851932948,0.538669263,4.397371915,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-2.575729972,9.325000841,3.793022257,1.077986318,8.340156059,0,good
1952_53378_114_oneline,12.0448,0,1.21105,4.25207,2.39057,8.29391,0,0,0,0,0,0.424517,0,-0.994622845,8.785026219,8.785026219,3.385601482,7.297802302,0,1,-2.634927332,3.588466706,2,0,4.849407047,0,2,-0.393096248,1.471405324,1.223152766,0.119741347,3.151517086,0,3,-0.638911576,4.6296139,1.633939042,0.468489785,3.88485897,0,4,-0.101485063,2.984112059,0.761336566,0.162629351,2.665551747,0,5,-0.360192173,5.421472032,1.851932948,0.538669263,4.397371915,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-2.575729972,9.325000841,3.793022257,1.077986318,8.340156059,0,good
